,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
4624,skoda rapid,2012,diesel,134290,hyderabad,sedan,manual,2,421790.0,False,352999
4626,hyundai verna,2012,diesel,138713,hyderabad,sedan,manual,1,479083.0,False,461399
4628,maruti swift dzire,2008,diesel,228257,hyderabad,sedan,manual,2,262860.0,False,260999
4631,hyundai creta,2016,diesel,108963,hyderabad,suv,automatic,1,1188855.0,False,968599
4633,maruti ciaz,2015,diesel,136968,hyderabad,sedan,manual,1,699935.0,False,591299
4634,maruti alto 800,2012,petrol,126194,hyderabad,hatchback,manual,2,255399.0,False,254099
4635,nissan sunny,2013,diesel,157225,hyderabad,sedan,manual,1,427521.0,False,376699
4636,hyundai grand i10,2016,petrol,26745,hyderabad,hatchback,manual,1,576123.0,False,478599
4637,maruti alto,2010,petrol,16227,hyderabad,hatchback,manual,2,236562.0,False,205099
4638,hyundai i10,2012,petrol,48155,hyderabad,hatchback,manual,1,404498.0,False,340199
4640,hyundai eon,2015,petrol,23516,hyderabad,hatchback,manual,1,302999.0,False,291599
4641,hyundai grand i10,2019,petrol,12973,hyderabad,hatchback,manual,2,635756.0,False,528999
4642,hyundai i10,2015,petrol,31741,hyderabad,hatchback,manual,1,399829.0,False,383399
4643,maruti swift dzire,2014,petrol,30612,hyderabad,sedan,manual,2,586839.0,False,496399
4644,maruti eeco,2019,petrol,10025,hyderabad,suv,manual,1,482699.0,False,482599
4646,maruti alto 800,2016,petrol,16527,hyderabad,hatchback,manual,1,346160.0,False,303099
4647,maruti alto 800,2017,petrol,3957,hyderabad,hatchback,manual,1,382812.0,False,333299
4650,nissan micra active,2016,petrol,28407,hyderabad,hatchback,manual,2,449690.0,False,369199
4651,maruti alto,2011,petrol,23658,hyderabad,hatchback,manual,1,279470.0,False,239899
4652,hyundai grand i10,2014,petrol,43229,hyderabad,hatchback,manual,1,430699.0,False,430599
4654,hyundai i10,2012,petrol,45015,hyderabad,hatchback,manual,1,401563.0,False,346899
4655,hyundai i10,2012,petrol,50040,hyderabad,hatchback,manual,2,345599.0,False,332099
4657,hyundai grand i10,2016,petrol,23257,hyderabad,hatchback,manual,1,582252.0,False,477799
4658,maruti alto,2012,petrol,34784,hyderabad,hatchback,manual,1,300764.0,False,247699
4660,maruti alto k10,2012,petrol,34573,hyderabad,hatchback,manual,2,283099.0,False,280499
4661,maruti celerio,2017,petrol,35554,hyderabad,hatchback,automatic,1,521454.0,False,441599
4662,honda amaze,2016,petrol,37429,hyderabad,sedan,manual,1,545327.0,False,471999
4663,maruti swift dzire,2016,diesel,31180,hyderabad,sedan,manual,1,732920.0,False,596799
4665,maruti swift dzire,2010,petrol,54987,hyderabad,sedan,manual,1,318299.0,False,318199
4667,maruti swift,2011,petrol,45905,hyderabad,hatchback,manual,1,504453.0,False,425599
4669,hyundai elite i20,2016,petrol,30356,hyderabad,hatchback,manual,1,715824.0,False,592599
4670,hyundai i10,2011,petrol,60134,hyderabad,hatchback,automatic,2,437830.0,False,362999
4671,renault kwid,2018,petrol,13739,hyderabad,hatchback,automatic,1,393299.0,False,393199
4673,hyundai i10,2010,petrol,49696,hyderabad,hatchback,manual,2,294752.0,False,273099
4674,maruti alto,2011,petrol,26705,hyderabad,hatchback,manual,1,287374.0,False,250099
4677,maruti alto 800,2016,petrol,32135,hyderabad,hatchback,manual,2,294999.0,False,294899
4678,maruti zen estilo,2010,petrol,20984,hyderabad,hatchback,manual,1,274399.0,False,270399
4679,hyundai i10,2010,petrol,46776,hyderabad,hatchback,manual,1,367881.0,False,311799
4680,hyundai eon,2013,petrol,33010,hyderabad,hatchback,manual,1,288899.0,False,286299
4681,maruti celerio,2015,petrol,38294,hyderabad,hatchback,automatic,2,405083.0,False,336099
4682,hyundai grand i10,2017,petrol,38961,hyderabad,hatchback,manual,1,613825.0,False,501999
4683,hyundai i10,2010,petrol,51154,hyderabad,hatchback,manual,1,278699.0,False,266699
4685,hyundai eon,2018,petrol,12519,hyderabad,hatchback,manual,1,359999.0,False,359899
4686,maruti alto 800,2016,petrol,7011,hyderabad,hatchback,manual,1,313899.0,False,313799
4687,volkswagen polo,2014,petrol,54158,hyderabad,hatchback,manual,2,549553.0,False,451699
4688,maruti baleno,2017,petrol,28476,hyderabad,hatchback,automatic,1,602755.0,False,594699
4689,honda amaze,2015,petrol,46295,hyderabad,sedan,manual,2,498385.0,False,407799
4690,hyundai i10,2011,petrol,64715,hyderabad,hatchback,manual,2,301218.0,False,255299
4691,hyundai i10,2011,petrol,53981,hyderabad,hatchback,manual,2,369854.0,False,322799
4692,hyundai i20,2010,petrol,54960,hyderabad,hatchback,manual,1,460096.0,False,405999
4693,maruti alto k10,2015,petrol,47133,hyderabad,hatchback,manual,1,332560.0,False,284099
4696,hyundai i10,2013,petrol,48179,hyderabad,hatchback,manual,1,429169.0,False,376699
4697,maruti alto k10,2018,petrol,13446,hyderabad,hatchback,manual,1,450557.0,False,373899
4699,maruti swift dzire,2016,petrol,31475,hyderabad,sedan,manual,1,614460.0,False,538799
4700,hyundai i10,2012,petrol,46875,hyderabad,hatchback,manual,1,407003.0,False,347199
4703,hyundai i10,2008,petrol,63088,hyderabad,hatchback,manual,2,259999.0,False,259899
4706,honda brio,2012,petrol,58851,hyderabad,hatchback,manual,2,336999.0,False,336899
4709,maruti eeco,2019,petrol,17802,hyderabad,suv,manual,1,521690.0,False,426499
4710,maruti swift dzire,2016,petrol,39724,hyderabad,sedan,manual,1,666829.0,False,539399
4711,maruti dzire,2017,petrol,16497,hyderabad,sedan,manual,1,635099.0,False,634999
4712,hyundai santro xing,2009,petrol & lpg,42394,hyderabad,hatchback,manual,1,295902.0,False,253199
4713,maruti vitara brezza,2018,diesel,9104,hyderabad,suv,automatic,1,1242232.0,False,1028178
4716,hyundai grand i10,2016,petrol,47441,hyderabad,hatchback,manual,1,453299.0,False,449599
4717,hyundai elite i20,2016,petrol,36851,hyderabad,hatchback,manual,1,729120.0,False,623599
4721,hyundai i10,2011,petrol,63370,hyderabad,hatchback,manual,1,299699.0,False,296399
4722,maruti eeco,2019,petrol,18864,hyderabad,suv,manual,1,470799.0,False,470699
4723,maruti alto 800,2015,petrol,46585,hyderabad,hatchback,manual,1,303099.0,False,302999
4724,maruti celerio,2015,petrol,54862,hyderabad,hatchback,automatic,2,380499.0,False,370399
4726,maruti eeco,2019,petrol,21360,hyderabad,suv,manual,1,480699.0,False,480599
4728,maruti wagon r 1.0,2016,petrol,59094,hyderabad,hatchback,manual,2,422558.0,False,352099
4732,maruti eeco,2011,petrol & lpg,76443,hyderabad,suv,manual,3,298759.0,False,261099
4736,maruti wagon r 1.0,2011,petrol,61753,hyderabad,hatchback,manual,2,318299.0,False,318199
4737,hyundai i10,2008,petrol,63040,hyderabad,hatchback,manual,2,280920.0,False,233299
4738,volkswagen ameo,2016,petrol,42970,hyderabad,sedan,manual,2,591983.0,False,516899
4739,volkswagen vento,2011,petrol,64456,hyderabad,sedan,manual,2,350299.0,False,350199
4741,hyundai i10,2009,petrol,67271,hyderabad,hatchback,manual,2,298016.0,False,261599
4742,maruti alto 800,2018,petrol,33555,hyderabad,hatchback,manual,1,394532.0,False,329599
4743,maruti wagon r 1.0,2010,petrol,65249,hyderabad,hatchback,manual,1,324081.0,False,301699
4744,maruti alto k10,2011,petrol,72976,hyderabad,hatchback,manual,2,226299.0,False,222699
4745,renault kwid,2016,petrol,47683,hyderabad,hatchback,manual,1,313099.0,False,302499
4746,maruti alto,2009,petrol,60541,hyderabad,hatchback,manual,2,219404.0,False,190099
4747,honda city,2017,petrol,33960,hyderabad,sedan,automatic,1,937605.0,False,926399
4748,maruti swift,2013,petrol,64034,hyderabad,hatchback,manual,2,436999.0,False,417999
4750,honda brio,2013,petrol,62049,hyderabad,hatchback,manual,1,354999.0,False,353799
4751,maruti ritz,2012,diesel,80522,hyderabad,hatchback,manual,1,326999.0,False,321899
4754,maruti alto 800,2013,petrol,80324,hyderabad,hatchback,manual,1,292220.0,False,249899
4757,hyundai elite i20,2019,petrol,24171,hyderabad,hatchback,manual,1,786075.0,False,764799
4758,maruti swift dzire,2015,petrol,61734,hyderabad,sedan,manual,1,535273.0,False,527399
4760,hyundai santro xing,2009,petrol & lpg,71409,hyderabad,hatchback,manual,2,287282.0,False,237699
4761,maruti wagon r 1.0,2010,petrol,75141,hyderabad,hatchback,manual,1,285099.0,False,276299
4762,honda jazz,2015,petrol,64403,hyderabad,hatchback,automatic,2,617827.0,False,521799
4764,maruti swift dzire,2016,diesel,58440,hyderabad,sedan,manual,2,585599.0,False,580099
4765,nissan micra active,2016,petrol,62412,hyderabad,hatchback,manual,1,405660.0,False,342799
4766,volkswagen polo,2015,petrol,85957,hyderabad,hatchback,manual,2,429899.0,False,429799
4767,hyundai i10,2010,petrol,78839,hyderabad,hatchback,manual,2,266499.0,False,259499
4768,hyundai i20,2010,petrol,53951,hyderabad,hatchback,manual,2,395299.0,False,385099
4770,maruti baleno,2017,petrol,50539,hyderabad,hatchback,manual,1,684327.0,False,666699
4773,ford figo,2011,petrol & lpg,68732,hyderabad,hatchback,manual,1,296318.0,False,265999
4774,maruti swift dzire,2013,petrol,74656,hyderabad,sedan,manual,1,445799.0,False,424899
4775,hyundai i20,2012,petrol,77916,hyderabad,hatchback,manual,1,408999.0,False,408899
4776,hyundai elite i20,2016,petrol,64505,hyderabad,hatchback,manual,2,711570.0,False,605399
4777,maruti dzire,2018,diesel,34772,hyderabad,sedan,manual,1,909108.0,False,747999
4778,maruti dzire,2018,petrol,42497,hyderabad,sedan,automatic,1,798477.0,False,667999
4779,maruti celerio,2017,petrol,43102,hyderabad,hatchback,automatic,2,473899.0,False,473799
4780,maruti swift,2008,petrol,81234,hyderabad,hatchback,manual,1,324658.0,False,291999
4781,maruti wagon r 1.0,2011,petrol & cng,68946,hyderabad,hatchback,manual,2,317099.0,False,316999
4784,hyundai elite i20,2017,petrol,56842,hyderabad,hatchback,manual,1,624953.0,False,618999
4786,ford figo,2013,diesel,72854,hyderabad,hatchback,manual,2,297899.0,False,297799
4787,renault duster,2017,diesel,58244,hyderabad,suv,automatic,1,926055.0,False,779299
4788,maruti swift,2015,petrol,75977,hyderabad,hatchback,manual,1,521520.0,False,457199
4789,hyundai i10,2013,petrol,87857,hyderabad,hatchback,manual,2,389076.0,False,331299
4791,maruti wagon r 1.0,2016,petrol,64064,hyderabad,hatchback,automatic,1,488806.0,False,418599
4793,maruti dzire,2017,diesel,73035,hyderabad,sedan,manual,2,786569.0,False,648899
4795,maruti alto,2012,petrol & cng,76551,hyderabad,hatchback,manual,2,215299.0,False,206399
4796,maruti vitara brezza,2018,diesel,27879,hyderabad,suv,automatic,2,991740.0,False,961399
4798,maruti swift dzire,2014,diesel,90890,hyderabad,sedan,manual,1,634384.0,False,506799
4802,hyundai i10,2008,petrol,94989,hyderabad,hatchback,manual,1,254199.0,False,254099
4803,maruti alto,2011,petrol,66154,hyderabad,hatchback,manual,2,228299.0,False,227099
4807,toyota innova,2012,diesel,105927,hyderabad,suv,manual,1,900621.0,False,771699
4808,maruti ertiga,2014,diesel,86013,hyderabad,suv,manual,1,784638.0,False,622099
4809,maruti wagon r 1.0,2012,petrol & cng,86559,hyderabad,hatchback,manual,1,334699.0,False,334599
4810,hyundai santro xing,2010,petrol,86995,hyderabad,hatchback,manual,2,224610.0,False,221399
4811,maruti baleno,2017,petrol,75854,hyderabad,hatchback,manual,1,590199.0,False,590099
4812,maruti alto k10,2011,petrol,95164,hyderabad,hatchback,manual,2,217288.0,False,207799
4813,maruti vitara brezza,2019,diesel,37775,hyderabad,suv,automatic,1,963976.0,False,922899
4814,hyundai i10,2013,petrol,82622,hyderabad,hatchback,manual,1,376229.0,False,335299
4816,toyota innova crysta,2019,diesel,187013,hyderabad,suv,manual,1,1741783.0,False,1657913
4819,maruti swift,2010,diesel,97591,hyderabad,hatchback,manual,1,334499.0,False,323299
4820,hyundai eon,2015,petrol,82502,hyderabad,hatchback,manual,1,312599.0,False,312499
4822,maruti swift,2009,diesel,99958,hyderabad,hatchback,manual,1,321499.0,False,321399
4823,maruti swift dzire,2015,petrol,90617,hyderabad,sedan,manual,2,560399.0,False,534399
4824,maruti alto 800,2015,petrol,76983,hyderabad,hatchback,manual,1,300940.0,False,266499
4826,maruti dzire,2018,diesel,88198,hyderabad,sedan,manual,1,894567.0,False,726399
4827,maruti swift,2014,petrol,95614,hyderabad,hatchback,manual,1,444199.0,False,444099
4828,hyundai creta,2015,diesel,87128,hyderabad,suv,automatic,1,1198343.0,False,986099
4829,volkswagen ameo,2016,diesel,77217,hyderabad,sedan,manual,2,517799.0,False,517699
4831,maruti swift dzire,2017,diesel,97114,hyderabad,sedan,manual,1,683718.0,False,673899
4832,maruti wagon r 1.0,2012,petrol,105694,hyderabad,hatchback,manual,1,349899.0,False,349799
4833,maruti swift,2012,diesel,163970,hyderabad,hatchback,manual,1,477546.0,False,413899
4835,renault duster,2016,diesel,112458,hyderabad,suv,automatic,1,624599.0,False,618899
4838,honda amaze,2013,diesel,116594,hyderabad,sedan,manual,1,392799.0,False,392699
4840,maruti swift,2014,petrol,101696,hyderabad,hatchback,manual,1,511334.0,False,442699
4841,toyota innova crysta,2018,diesel,91045,hyderabad,suv,manual,1,1762314.0,False,1722856
4842,volkswagen polo,2013,diesel,95569,hyderabad,hatchback,manual,2,425499.0,False,425399
4843,hyundai santro xing,2012,petrol & lpg,129644,hyderabad,hatchback,manual,2,288299.0,False,288199
4844,maruti wagon r duo,2010,petrol & lpg,151016,hyderabad,hatchback,manual,2,258599.0,False,251999
4848,maruti swift dzire,2016,diesel,168820,hyderabad,sedan,manual,1,573600.0,False,553599
4849,maruti baleno,2018,petrol,142268,hyderabad,hatchback,manual,1,694209.0,False,689099
4850,hyundai i20,2012,diesel,107807,hyderabad,hatchback,manual,2,398085.0,False,395599
4852,maruti ertiga,2014,diesel,149332,hyderabad,suv,manual,1,612500.0,False,593099
4855,ford ecosport,2018,diesel,106089,hyderabad,suv,manual,2,808680.0,False,713399
4858,toyota innova,2016,diesel,214144,hyderabad,suv,manual,1,999383.0,False,967099
4860,maruti wagon r stingray,2013,petrol,44137,hyderabad,hatchback,manual,1,402708.0,False,340199
4861,maruti baleno,2018,petrol,15053,hyderabad,hatchback,manual,1,593280.0,False,585999
4862,volkswagen polo,2013,petrol,31799,hyderabad,hatchback,manual,1,535477.0,False,449499
4863,hyundai eon,2013,petrol,27748,hyderabad,hatchback,manual,1,283610.0,False,224199
4864,maruti swift dzire,2012,petrol,41210,hyderabad,sedan,manual,2,504741.0,False,420699
4865,hyundai xcent,2014,petrol,35893,hyderabad,sedan,manual,1,582818.0,False,468999
4867,maruti alto 800,2015,petrol,34103,hyderabad,hatchback,manual,1,329649.0,False,274499
4868,maruti ritz,2010,petrol,41611,hyderabad,hatchback,manual,1,345327.0,False,307099
4869,hyundai i20,2010,petrol,53953,hyderabad,hatchback,manual,2,358624.0,False,290499
4871,hyundai i10,2011,petrol,33505,hyderabad,hatchback,manual,1,350866.0,False,290599
4874,hyundai grand i10,2019,petrol,3976,hyderabad,hatchback,manual,1,711315.0,False,577099
4875,maruti ritz,2013,petrol,45317,hyderabad,hatchback,manual,1,378290.0,False,330899
4876,maruti wagon r 1.0,2015,petrol,53312,hyderabad,hatchback,manual,1,428348.0,False,342699
4877,tata nano,2016,petrol,15354,hyderabad,hatchback,automatic,1,238176.0,False,202699
4878,maruti alto 800,2016,petrol,47318,hyderabad,hatchback,manual,1,340879.0,False,295399
4879,maruti swift,2018,petrol,4451,hyderabad,hatchback,manual,1,758531.0,False,613699
4881,hyundai grand i10,2017,petrol,25826,hyderabad,hatchback,manual,2,601466.0,False,500799
4883,maruti wagon r 1.0,2012,petrol,14631,hyderabad,hatchback,manual,1,411491.0,False,348699
4884,hyundai elite i20,2016,petrol,24885,hyderabad,hatchback,manual,1,763781.0,False,624599
4886,maruti wagon r stingray,2014,petrol,49437,hyderabad,hatchback,manual,2,410207.0,False,340399
4889,maruti alto k10,2010,petrol,10910,hyderabad,hatchback,manual,1,235222.0,False,199999
4891,honda amaze,2017,petrol,17922,hyderabad,sedan,manual,2,593340.0,False,516399
4892,maruti swift,2019,petrol,14428,hyderabad,hatchback,automatic,2,766402.0,False,615499
4893,honda city,2015,petrol,39983,hyderabad,sedan,manual,1,670620.0,False,546599
4894,hyundai i10,2011,petrol,70484,hyderabad,hatchback,automatic,2,416212.0,False,342399
4895,honda city,2010,petrol,51549,hyderabad,sedan,manual,1,471890.0,False,396099
4897,maruti swift,2018,petrol,25290,hyderabad,hatchback,manual,1,706564.0,False,576399
4900,hyundai grand i10,2015,petrol,50992,hyderabad,hatchback,manual,2,525489.0,False,446999
4901,maruti swift,2014,petrol,55071,hyderabad,hatchback,manual,1,526747.0,False,446299
4902,hyundai i20 active,2018,diesel,32556,hyderabad,hatchback,manual,1,786400.0,False,771499
4903,skoda rapid,2018,petrol,33782,hyderabad,sedan,manual,1,919830.0,False,771699
4905,maruti swift,2018,diesel,46992,hyderabad,hatchback,manual,1,646458.0,False,622599
4906,hyundai i10,2014,petrol,58303,hyderabad,hatchback,manual,1,425311.0,False,352799
4907,skoda fabia,2011,petrol,58228,hyderabad,hatchback,manual,2,286987.0,False,253799
4910,maruti vitara brezza,2016,diesel,37380,hyderabad,suv,manual,1,956352.0,False,783099
4912,hyundai i20,2009,petrol,64790,hyderabad,hatchback,manual,1,335839.0,False,296699
4913,volkswagen polo,2011,petrol,81993,hyderabad,hatchback,manual,2,342859.0,False,310199
4914,maruti baleno,2016,petrol,54916,hyderabad,hatchback,manual,1,634377.0,False,514199
4915,maruti alto 800,2019,petrol,34886,hyderabad,hatchback,manual,1,382227.0,False,306899
4916,maruti s cross,2017,diesel,52235,hyderabad,suv,manual,1,856353.0,False,817099
4917,hyundai verna,2010,petrol,81081,hyderabad,sedan,manual,2,330415.0,False,291199
4918,maruti vitara brezza,2018,diesel,24976,hyderabad,suv,automatic,1,959909.0,False,917599
4919,hyundai i10,2011,petrol,76345,hyderabad,hatchback,automatic,2,382812.0,False,304899
4920,maruti alto 800,2017,petrol,52641,hyderabad,hatchback,manual,1,338257.0,False,284299
4921,maruti wagon r 1.0,2015,petrol,70993,hyderabad,hatchback,manual,1,377100.0,False,301299
4922,hyundai elite i20,2016,petrol,88256,hyderabad,hatchback,manual,1,713981.0,False,572899
4923,maruti ertiga,2018,diesel,21021,hyderabad,suv,manual,1,990799.0,False,971299
4924,hyundai i10,2008,petrol,85549,hyderabad,hatchback,manual,2,261993.0,False,229399
4925,maruti swift,2009,diesel,129266,hyderabad,hatchback,manual,2,315283.0,False,269699
4926,hyundai elite i20,2015,petrol,82168,hyderabad,hatchback,manual,1,688854.0,False,560299
4927,tata tiago,2016,petrol,89440,hyderabad,hatchback,manual,2,415418.0,False,363099
4929,honda crv,2007,petrol,101947,hyderabad,luxury suv,manual,2,345803.0,False,285299
4931,maruti vitara brezza,2019,diesel,38781,hyderabad,suv,manual,1,1026412.0,False,828699
4934,maruti vitara brezza,2019,diesel,36005,hyderabad,suv,automatic,1,986281.0,False,942299
4935,maruti alto k10,2012,petrol,89034,hyderabad,hatchback,manual,2,283885.0,False,240599
4937,toyota fortuner,2017,diesel,188558,hyderabad,luxury suv,manual,1,2765057.0,False,2269771
4938,toyota fortuner,2011,diesel,160953,hyderabad,luxury suv,manual,2,1004822.0,False,999199
4939,toyota innova,2012,diesel,150911,hyderabad,suv,manual,1,1097462.0,False,922199
