car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,sale_price
maruti,2010,petrol,75257,bengaluru,hatchback,manual,1,,379799
maruti,2016,petrol,51594,bengaluru,hatchback,manual,1,,518199
maruti,2015,petrol,81268,bengaluru,suv,manual,2,298299,298199
volkswagen,2011,diesel,100966,bengaluru,hatchback,manual,3,368799,368699
maruti,2012,petrol,147268,bengaluru,sedan,manual,2,,447899
hyundai,2013,petrol,63140,bengaluru,hatchback,manual,1,461364,361699
hyundai,2011,petrol,106988,bengaluru,hatchback,manual,1,,330799
maruti,2019,petrol,30625,bengaluru,hatchback,,1,764265,732099
maruti,2011,petrol,85649,bengaluru,hatchback,manual,2,211299,211199
mahindra,2014,electric,67449,bengaluru,hatchback,manual,1,,267199
hyundai,2018,petrol,27247,bengaluru,hatchback,manual,1,959610,773599
maruti,2014,petrol,106319,bengaluru,hatchback,manual,1,453999,453899
maruti,2010,petrol,91313,bengaluru,hatchback,manual,2,211899,207499
maruti,2015,diesel,51013,bengaluru,suv,manual,1,699499,699399
maruti,2010,petrol & lpg,63163,bengaluru,hatchback,manual,1,,242999
maruti,2016,petrol,52435,bengaluru,sedan,manual,1,540622,521399
maruti,2016,diesel,85074,bengaluru,suv,manual,1,736091,717599
maruti,2014,petrol,69261,bengaluru,hatchback,manual,2,451599,451499
ford,2010,petrol,75066,bengaluru,hatchback,manual,1,,270699
volkswagen,2016,petrol,69898,bengaluru,hatchback,automatic,1,819464,633199
honda,2014,diesel,81253,bengaluru,sedan,manual,1,,444199
volkswagen,2011,diesel,96475,bengaluru,sedan,manual,2,,387199
maruti,2010,petrol,137545,bengaluru,hatchback,manual,2,248499,245599
tata,2017,diesel,37975,bengaluru,suv,automatic,2,1414182,1356731
maruti,2008,petrol,76502,bengaluru,hatchback,manual,2,,215299
mahindra,2016,diesel,64633,bengaluru,suv,manual,2,,436899
maruti,2009,petrol,83374,bengaluru,hatchback,manual,1,,292099
honda,2016,petrol,33050,bengaluru,sedan,,2,,753599
volkswagen,2013,diesel,77659,bengaluru,hatchback,manual,1,446899,446799
maruti,2013,diesel,112013,bengaluru,suv,manual,2,,601299
volkswagen,2012,diesel,129687,bengaluru,hatchback,manual,1,369699,369599
maruti,2015,petrol,58291,bengaluru,sedan,manual,1,685830,572399
ford,2009,petrol,95319,bengaluru,sedan,manual,2,,283699
maruti,2012,petrol,93827,bengaluru,hatchback,manual,3,227699,222999
maruti,2015,petrol,70098,bengaluru,hatchback,manual,1,339020,290099
fiat,2012,diesel,83863,bengaluru,hatchback,manual,2,,292399
hyundai,2019,petrol,2264,bengaluru,suv,,1,971699,971599
hyundai,2009,petrol,94539,bengaluru,hatchback,automatic,2,289999,283499
maruti,2009,petrol,63993,bengaluru,hatchback,manual,1,,281199
toyota,2017,diesel,38228,bengaluru,suv,automatic,1,1984547,1984244
hyundai,2015,petrol,76693,bengaluru,hatchback,manual,1,,599499
toyota,2017,diesel,36613,bengaluru,suv,automatic,2,1878497,1878194
hyundai,2016,petrol,76685,bengaluru,hatchback,manual,1,517466,449999
hyundai,2014,petrol,97307,bengaluru,sedan,manual,1,,406999
maruti,2009,petrol,93600,bengaluru,hatchback,manual,1,377100,299399
volkswagen,2015,diesel,86812,bengaluru,sedan,automatic,1,,675599
hyundai,2016,petrol,62140,bengaluru,hatchback,manual,1,,633799
hyundai,2010,petrol,90132,bengaluru,hatchback,manual,3,,265799
mahindra,2016,diesel,81252,bengaluru,luxury suv,manual,2,,825199
ford,2018,diesel,19487,bengaluru,suv,,1,1043517,987399
maruti,2009,petrol,77463,bengaluru,hatchback,manual,1,388999,381399
maruti,2013,petrol,78058,bengaluru,sedan,manual,1,,443799
hyundai,2013,diesel,73269,bengaluru,hatchback,manual,3,,433499
maruti,2018,diesel,31071,bengaluru,suv,manual,1,925388,888699
hyundai,2018,petrol,34000,bengaluru,sedan,automatic,1,1047469,1047368
maruti,2011,petrol,102352,bengaluru,hatchback,manual,1,,195099
maruti,2011,petrol,94359,bengaluru,hatchback,manual,1,,313699
hyundai,2017,diesel,71208,bengaluru,suv,,1,,1180688
hyundai,2015,diesel,66961,bengaluru,luxury suv,automatic,1,1538531,1538430
maruti,2014,petrol,86798,bengaluru,hatchback,manual,1,368099,367999
hyundai,2015,petrol,77606,bengaluru,hatchback,manual,1,,483299
mahindra,2019,diesel,5652,bengaluru,suv,manual,1,1031309,1031208
honda,2015,petrol,65102,bengaluru,sedan,manual,2,629199,624699
volkswagen,2010,petrol,89162,bengaluru,sedan,automatic,1,,406799
maruti,2011,diesel,91825,bengaluru,sedan,manual,1,,422799
hyundai,2008,petrol,104288,bengaluru,hatchback,manual,2,,253099
hyundai,2015,petrol,81374,bengaluru,hatchback,manual,1,,580199
maruti,2010,petrol,89736,bengaluru,hatchback,manual,2,,221599
fiat,2014,diesel,78875,bengaluru,hatchback,manual,1,,388299
toyota,2009,diesel,68496,bengaluru,suv,manual,2,743939,713999
maruti,2012,petrol,83637,bengaluru,hatchback,manual,1,,430499
hyundai,2014,petrol,78401,bengaluru,sedan,manual,2,,455499
maruti,2010,petrol,106323,bengaluru,hatchback,manual,2,328699,328599
hyundai,2013,petrol,98614,bengaluru,luxury sedan,automatic,1,,592499
hyundai,2014,petrol,82997,bengaluru,hatchback,manual,2,,477599
hyundai,2015,petrol,72459,bengaluru,hatchback,manual,2,,430899
mahindra,2013,diesel,73656,bengaluru,luxury suv,manual,1,818611,800299
maruti,2014,diesel,87454,bengaluru,sedan,manual,2,539199,539099
hyundai,2010,diesel,91409,bengaluru,hatchback,manual,1,,345699
hyundai,2010,petrol,97299,bengaluru,hatchback,manual,1,,304699
maruti,2011,petrol,137461,bengaluru,sedan,manual,1,291299,291199
maruti,2014,diesel,75129,bengaluru,sedan,manual,1,489799,489699
maruti,2012,diesel,97067,bengaluru,sedan,manual,1,,499199
maruti,2012,diesel,98650,bengaluru,hatchback,manual,2,412899,412799
mahindra,2015,diesel,41688,bengaluru,luxury suv,manual,1,956465,955399
maruti,2011,diesel,103268,bengaluru,hatchback,manual,2,443740,396099
mahindra,2015,diesel,34172,bengaluru,luxury suv,manual,1,,1112210
maruti,2009,petrol,147270,bengaluru,sedan,manual,1,,345699
maruti,2013,petrol,92412,bengaluru,hatchback,manual,1,,432399
toyota,2012,diesel,93262,bengaluru,suv,manual,1,617660,516999
skoda,2012,diesel,104404,bengaluru,luxury sedan,automatic,2,540199,540099
maruti,2012,diesel,112264,bengaluru,hatchback,manual,1,414355,344399
maruti,2013,petrol,115055,bengaluru,hatchback,manual,2,308899,308799
chevrolet,2012,petrol,78206,bengaluru,hatchback,manual,2,,201699
mahindra,2016,diesel,76930,bengaluru,luxury suv,manual,2,949207,947899
toyota,2014,diesel,60304,bengaluru,suv,manual,2,1537565,1468336
honda,2009,petrol,142543,bengaluru,sedan,manual,1,317199,314199
hyundai,2010,petrol,114547,bengaluru,hatchback,manual,1,,346599
maruti,2016,petrol,77962,bengaluru,hatchback,manual,1,591720,487999
mahindra,2016,diesel,109225,bengaluru,luxury suv,manual,1,932644,895799
hyundai,2010,petrol,103131,bengaluru,hatchback,manual,2,,389999
hyundai,2007,petrol,126399,bengaluru,hatchback,manual,1,,210699
ford,2010,diesel,128489,bengaluru,hatchback,manual,1,,304599
toyota,2010,diesel,84284,bengaluru,suv,manual,1,,752899
maruti,2018,petrol,73455,bengaluru,hatchback,manual,1,,575699
tata,2009,diesel,150758,bengaluru,hatchback,manual,1,,181299
maruti,2015,petrol,80931,bengaluru,suv,manual,2,,272099
volkswagen,2015,petrol,90272,bengaluru,hatchback,manual,1,525395,519699
toyota,2008,diesel,118781,bengaluru,suv,manual,2,550089,543699
toyota,2009,diesel,143765,bengaluru,suv,manual,2,705299,705199
maruti,2008,petrol & lpg,127994,bengaluru,hatchback,manual,1,238901,208899
maruti,2008,diesel,124921,bengaluru,hatchback,manual,2,,269299
volkswagen,2013,petrol,113856,bengaluru,sedan,manual,2,413599,413499
maruti,2013,petrol,107100,bengaluru,hatchback,manual,2,,274699
maruti,2012,petrol,115096,bengaluru,sedan,manual,1,401899,401799
maruti,2012,petrol,119930,bengaluru,hatchback,manual,2,,405699
maruti,2009,diesel,194924,bengaluru,hatchback,manual,2,238499,238399
mercedes benz,2012,diesel,83486,bengaluru,luxury sedan,manual,2,1200686,1192909
tata,2012,diesel,95484,bengaluru,hatchback,manual,2,,305299
renault,2013,diesel,141347,bengaluru,suv,manual,1,644880,542699
maruti,2011,petrol,98931,bengaluru,hatchback,manual,2,405799,404699
hyundai,2011,petrol,138398,bengaluru,hatchback,manual,2,,343699
maruti,2012,diesel,130343,bengaluru,sedan,manual,1,,531899
maruti,2015,petrol,157108,bengaluru,hatchback,manual,1,,509399
maruti,2016,petrol,123507,bengaluru,hatchback,manual,1,,497999
maruti,2013,petrol,117275,bengaluru,hatchback,manual,1,237099,236999
hyundai,2013,petrol,160483,bengaluru,sedan,manual,2,,478799
mahindra,2014,diesel,99272,bengaluru,luxury suv,manual,2,811499,811399
maruti,2014,diesel,110838,bengaluru,sedan,manual,1,474020,459699
toyota,2012,diesel,128797,bengaluru,suv,manual,2,,1053832
maruti,2015,diesel,129011,bengaluru,suv,manual,2,,680999
renault,2016,diesel,130303,bengaluru,suv,automatic,1,838324,693299
tata,2014,petrol,26357,bengaluru,hatchback,manual,1,,180799
maruti,2013,petrol,38167,bengaluru,hatchback,manual,1,,333099
hyundai,2014,petrol,28483,bengaluru,sedan,manual,1,,457999
maruti,2016,petrol,10478,bengaluru,hatchback,manual,1,,294499
nissan,2013,petrol,32429,bengaluru,sedan,,2,,497099
hyundai,2014,petrol,32986,bengaluru,hatchback,manual,1,528489,525799
maruti,2016,petrol,9893,bengaluru,hatchback,manual,1,,366499
hyundai,2014,petrol,21287,bengaluru,hatchback,manual,1,,384799
tata,2014,petrol,34394,bengaluru,hatchback,manual,1,176999,176899
renault,2016,petrol,19682,bengaluru,hatchback,,1,,369099
hyundai,2013,petrol,14350,bengaluru,hatchback,manual,1,,423299
ford,2013,diesel,48229,bengaluru,hatchback,manual,2,,302299
hyundai,2014,petrol,23271,bengaluru,hatchback,manual,1,,397299
hyundai,2016,petrol,19484,bengaluru,hatchback,manual,1,,340799
hyundai,2014,petrol,24444,bengaluru,hatchback,manual,2,,306099
renault,2020,petrol,2151,bengaluru,suv,,1,756880,726799
toyota,2015,petrol,33947,bengaluru,sedan,manual,2,477500,458799
maruti,2011,petrol,17001,bengaluru,hatchback,manual,1,,289899
hyundai,2013,petrol,34019,bengaluru,hatchback,manual,1,,372299
maruti,2012,petrol,7044,bengaluru,hatchback,manual,2,259499,259399
renault,2015,petrol,12427,bengaluru,hatchback,manual,1,,343499
maruti,2010,petrol,66102,bengaluru,hatchback,manual,2,,334799
hyundai,2015,petrol,32836,bengaluru,hatchback,manual,1,,473099
maruti,2015,petrol,30606,bengaluru,hatchback,manual,1,,572799
hyundai,2015,petrol,11798,bengaluru,hatchback,manual,1,,486999
hyundai,2012,petrol,34162,bengaluru,hatchback,manual,1,,340899
maruti,2014,petrol,37253,bengaluru,hatchback,manual,1,,410599
hyundai,2011,petrol,24700,bengaluru,hatchback,manual,2,,403899
toyota,2011,petrol,33609,bengaluru,hatchback,manual,1,,416899
maruti,2016,petrol,34733,bengaluru,suv,manual,2,,390799
hyundai,2014,petrol,24024,bengaluru,hatchback,manual,3,,327499
tata,2018,petrol,6319,bengaluru,sedan,manual,1,,605499
maruti,2015,petrol,26447,bengaluru,hatchback,manual,1,557685,551099
hyundai,2012,petrol,51798,bengaluru,hatchback,manual,2,,363799
ford,2012,petrol,59439,bengaluru,hatchback,manual,3,,297699
hyundai,2010,petrol,46077,bengaluru,hatchback,manual,1,356399,356299
maruti,2011,petrol,23688,bengaluru,hatchback,manual,2,,345599
tata,2016,petrol,5063,bengaluru,hatchback,automatic,1,,276099
maruti,2013,petrol,33334,bengaluru,hatchback,manual,1,,278899
hyundai,2012,petrol,67714,bengaluru,hatchback,manual,1,,258499
honda,2017,petrol,26136,bengaluru,suv,manual,1,780741,750499
hyundai,2017,petrol,17259,bengaluru,suv,automatic,1,,1174426
maruti,2018,petrol,17306,bengaluru,hatchback,automatic,1,810791,795399
hyundai,2014,petrol,49713,bengaluru,sedan,manual,1,,572699
maruti,2017,petrol,25199,bengaluru,hatchback,,1,,363599
hyundai,2016,petrol,38561,bengaluru,hatchback,manual,2,,482999
maruti,2016,petrol,31393,bengaluru,hatchback,manual,1,,355099
hyundai,2014,petrol,43623,bengaluru,hatchback,manual,1,,498399
maruti,2019,petrol,13482,bengaluru,,,1,510400,484899
maruti,2010,petrol,43093,bengaluru,hatchback,manual,1,,381399
hyundai,2016,petrol,30212,bengaluru,hatchback,manual,1,,421599
maruti,2011,petrol,42935,bengaluru,hatchback,manual,2,,242699
maruti,2015,petrol,21156,bengaluru,hatchback,manual,1,566374,563799
renault,2018,petrol,19093,bengaluru,hatchback,,2,,427199
tata,2015,petrol,8664,bengaluru,hatchback,manual,1,213299,209899
maruti,2010,petrol,52160,bengaluru,hatchback,manual,1,296599,296499
honda,2011,petrol,97999,bengaluru,sedan,manual,1,,446299
hyundai,2010,petrol,52027,bengaluru,hatchback,manual,1,,327899
hyundai,2014,petrol,34233,bengaluru,sedan,manual,1,,505599
maruti,2016,petrol,34081,bengaluru,hatchback,manual,1,,329299
maruti,2016,diesel,33834,bengaluru,hatchback,manual,1,626815,615999
renault,2017,petrol,7688,bengaluru,hatchback,,1,,458499
hyundai,2009,petrol,37025,bengaluru,hatchback,manual,3,,287999
hyundai,2016,petrol,19581,bengaluru,hatchback,manual,1,663517,650499
maruti,2020,petrol,5975,bengaluru,hatchback,manual,1,,742299
maruti,2012,petrol,58683,bengaluru,hatchback,manual,1,,295699
hyundai,2014,petrol,28276,bengaluru,hatchback,manual,2,,497299
hyundai,2015,petrol,40878,bengaluru,hatchback,manual,2,,633399
maruti,2013,diesel,107116,bengaluru,sedan,manual,2,,463899
maruti,2015,diesel,63035,bengaluru,hatchback,manual,1,579152,576399
maruti,2017,petrol,31833,bengaluru,hatchback,manual,1,632531,623299
datsun,2018,petrol,26739,bengaluru,hatchback,,2,,359799
mahindra,2015,electric,41680,bengaluru,hatchback,manual,1,,304199
maruti,2014,petrol,42772,bengaluru,sedan,manual,1,530908,528499
hyundai,2014,petrol,46178,bengaluru,hatchback,manual,1,,318399
tata,2015,petrol,39157,bengaluru,hatchback,automatic,1,,262199
honda,2010,petrol,67106,bengaluru,sedan,manual,2,,427999
maruti,2019,petrol,24929,bengaluru,,,1,535275,516199
hyundai,2014,diesel,79961,bengaluru,sedan,automatic,1,,649899
honda,2018,diesel,15127,bengaluru,sedan,,1,813081,791799
ford,2013,diesel,78085,bengaluru,suv,manual,2,,612399
chevrolet,2010,petrol,41586,bengaluru,hatchback,manual,1,,243199
maruti,2013,petrol,56566,bengaluru,hatchback,manual,1,,466899
hyundai,2012,petrol,108611,bengaluru,hatchback,manual,1,,359199
mahindra,2016,diesel,22224,bengaluru,suv,manual,1,797499,794799
hyundai,2009,petrol,82548,bengaluru,hatchback,manual,2,,320699
hyundai,2014,petrol,51284,bengaluru,hatchback,manual,1,,368299
hyundai,2017,petrol,35956,bengaluru,hatchback,manual,2,,512799
maruti,2008,petrol,85451,bengaluru,sedan,manual,1,,318399
hyundai,2008,petrol,62730,bengaluru,hatchback,manual,3,,259599
hyundai,2014,petrol,54694,bengaluru,sedan,manual,1,,477599
maruti,2014,petrol,68796,bengaluru,sedan,manual,2,,503199
maruti,2012,diesel,102509,bengaluru,sedan,manual,1,,502399
maruti,2013,petrol,47077,bengaluru,hatchback,manual,1,,293899
maruti,2010,petrol,127516,bengaluru,hatchback,manual,2,211508,209899
hyundai,2015,petrol,43825,bengaluru,hatchback,manual,2,,317499
hyundai,2009,petrol,58231,bengaluru,hatchback,automatic,2,,250299
ford,2012,diesel,70204,bengaluru,hatchback,manual,1,,309299
renault,2015,diesel,54713,bengaluru,suv,manual,1,698693,689899
maruti,2009,petrol,70598,bengaluru,hatchback,manual,1,,234199
tata,2018,diesel,24962,bengaluru,suv,automatic,2,1511267,1445510
maruti,2018,diesel,35547,bengaluru,suv,,1,918899,888599
maruti,2018,diesel,23055,bengaluru,hatchback,automatic,1,795576,758999
maruti,2017,petrol,37166,bengaluru,hatchback,automatic,1,637000,634699
hyundai,2008,petrol,10036,bengaluru,hatchback,manual,1,,303599
hyundai,2010,petrol & lpg,73792,bengaluru,hatchback,manual,3,,238599
hyundai,2011,petrol,98592,bengaluru,hatchback,manual,1,,357499
hyundai,2010,petrol,91316,bengaluru,hatchback,manual,1,,324799
hyundai,2008,petrol,63300,bengaluru,sedan,manual,2,,276399
hyundai,2018,petrol,11385,bengaluru,hatchback,manual,2,,706199
mahindra,2017,diesel,25418,bengaluru,suv,manual,1,842331,823899
hyundai,2016,diesel,55352,bengaluru,hatchback,manual,1,,716699
hyundai,2011,petrol,81592,bengaluru,hatchback,manual,2,,355899
maruti,2017,petrol,50808,bengaluru,suv,manual,1,,370899
skoda,2015,diesel,93281,bengaluru,luxury sedan,automatic,1,1158486,1110089
hyundai,2017,diesel,37316,bengaluru,hatchback,manual,1,758267,740599
maruti,2015,diesel,58605,bengaluru,suv,manual,1,,764199
maruti,2013,diesel,98270,bengaluru,suv,manual,1,,562799
volkswagen,2016,petrol,64613,bengaluru,hatchback,automatic,2,646154,640799
hyundai,2015,petrol,64770,bengaluru,sedan,manual,2,,599199
hyundai,2017,petrol,45023,bengaluru,hatchback,manual,1,,702799
hyundai,2019,petrol,10683,bengaluru,suv,,1,1076500,1075850
maruti,2010,petrol,76606,bengaluru,hatchback,manual,1,,254899
maruti,2013,petrol,69878,bengaluru,hatchback,manual,1,,403699
chevrolet,2013,petrol,74517,bengaluru,suv,manual,2,,342599
renault,2019,petrol,37057,bengaluru,suv,,2,612269,603399
hyundai,2015,petrol,86000,bengaluru,hatchback,manual,3,326600,314599
maruti,2019,diesel,11297,bengaluru,suv,automatic,1,1093451,1050600
maruti,2011,petrol,77395,bengaluru,hatchback,manual,2,,254499
maruti,2016,petrol,71519,bengaluru,hatchback,,1,608739,597799
maruti,2008,diesel,75799,bengaluru,hatchback,manual,1,,336399
hyundai,2010,petrol,84426,bengaluru,hatchback,manual,1,,328999
toyota,2008,diesel,64242,bengaluru,suv,manual,2,,624899
hyundai,2018,diesel,34406,bengaluru,suv,,1,,961399
honda,2010,petrol,98306,bengaluru,sedan,manual,2,,401099
honda,2018,diesel,54652,bengaluru,sedan,,1,749858,735599
maruti,2015,petrol,111252,bengaluru,hatchback,manual,1,,384499
maruti,2015,petrol,68404,bengaluru,hatchback,manual,2,,388199
skoda,2016,diesel,68918,bengaluru,sedan,automatic,1,768903,748899
hyundai,2012,petrol,86258,bengaluru,hatchback,automatic,2,,385799
ford,2013,diesel,89822,bengaluru,suv,manual,2,594595,574599
maruti,2014,petrol,75878,bengaluru,hatchback,automatic,2,,394399
honda,2010,petrol,122392,bengaluru,sedan,manual,1,,380699
hyundai,2011,petrol,96296,bengaluru,hatchback,manual,1,,399299
mahindra,2013,diesel,82572,bengaluru,luxury suv,manual,2,,783999
maruti,2011,petrol,96353,bengaluru,suv,manual,2,,298199
hyundai,2016,petrol,80315,bengaluru,hatchback,manual,1,,618899
audi,2015,diesel,86537,bengaluru,luxury sedan,,1,,1995758
toyota,2015,diesel,86685,bengaluru,suv,manual,2,1338500,1288354
maruti,2014,petrol,82474,bengaluru,hatchback,manual,1,,248299
hyundai,2012,diesel,121747,bengaluru,sedan,manual,2,,438899
maruti,2008,petrol,120155,bengaluru,hatchback,manual,1,188792,136999
mahindra,2018,diesel,92152,bengaluru,suv,manual,1,819942,796199
maruti,2010,diesel,147768,bengaluru,hatchback,manual,1,,318499
ford,2012,diesel,218118,bengaluru,sedan,manual,2,,233499
maruti,2016,diesel,123181,bengaluru,suv,manual,1,843780,685699
maruti,2014,diesel,116056,bengaluru,hatchback,manual,1,,538299
ford,2015,petrol,132016,bengaluru,suv,manual,1,,583799
toyota,2009,diesel,204298,bengaluru,suv,manual,2,,729499
toyota,2009,diesel,184755,bengaluru,suv,manual,3,,676099
maruti,2017,diesel,128855,bengaluru,suv,manual,1,774670,749799
hyundai,2011,petrol,28016,bengaluru,hatchback,manual,1,227210,197399
tata,2013,petrol,23047,bengaluru,hatchback,manual,2,,129999
hyundai,2012,petrol,29225,bengaluru,hatchback,manual,1,,279199
maruti,2020,petrol,4108,bengaluru,suv,manual,1,446500,419199
maruti,2013,petrol,35165,bengaluru,hatchback,manual,2,,267699
hyundai,2016,petrol,10813,bengaluru,hatchback,automatic,1,556349,550499
hyundai,2008,petrol,43520,bengaluru,hatchback,manual,2,247183,198499
tata,2018,petrol,8996,bengaluru,hatchback,manual,1,537410,531299
datsun,2014,petrol,13455,bengaluru,hatchback,manual,2,,234299
maruti,2020,petrol,2496,bengaluru,hatchback,,1,361500,359799
renault,2017,petrol,21863,bengaluru,hatchback,,2,,396999
maruti,2011,petrol,24421,bengaluru,hatchback,manual,2,,287699
renault,2016,petrol,9495,bengaluru,hatchback,manual,1,304827,302899
toyota,2011,petrol,52088,bengaluru,hatchback,manual,1,354299,343299
toyota,2019,petrol,12639,bengaluru,sedan,manual,1,612134,581299
